processid	bin_uri	order_name	lat	lon	country
GBMND949-21	BOLD:ABY6883	Anura	-13.0151	-41.3715	Brazil
GBMNE31706-21	BOLD:AEM6226	Anura	NA	NA	NA
GBMNE66533-22	BOLD:ACA3607	Anura	NA	NA	Brazil
GBMNF3221-22	BOLD:AET1160	Anura	NA	NA	Mauritania
GBMNF3388-22	BOLD:AEU1377	Anura	NA	NA	NA
GBMNF3398-22	BOLD:AEU1377	Anura	NA	NA	NA
GBMNF3496-22	BOLD:AAE4079	Anura	NA	NA	Taiwan
IMSAM579-12	BOLD:AAE7180	Anura	41.3262	-6.49197	Portugal
MXHER219-09	BOLD:AAB1186	Anura	19.501	-105.053	Mexico
OSTEO023-14	BOLD:ACF3174	Anura	5.133	-59.417	Guyana
TPZAN103-18	BOLD:ADL4683	Anura	25.1603	121.546	Taiwan
WAFRA170-14	BOLD:ACM4699	Anura	-3.02	10.366	Gabon
WAFRA170-14	BOLD:ACM4699	Anura	-3.02	10.366	Gabon
WAMAL226-10	BOLD:AAT9134	Anura	-31.6833	115.767	Australia
WAMAM106-10	BOLD:AAN3654	Anura	-15.633	128.667	Australia
WAMAM225-10	BOLD:AAN2766	Anura	-18.7061	125.781	Australia
WAMAM347-10	BOLD:AAM1879	Anura	-32	116.183	Australia
WAMIH028-10	BOLD:AAN2556	Anura	-5.8	134.25	Indonesia
GBAP5919-19	NA	Anura	9.67323	-83.0241	Costa Rica
GBAP5923-19	NA	Anura	9.3167	-78.9833	Panama
GBAP5926-19	NA	Anura	-22.372	-42.57	Brazil
GBAP5929-19	NA	Anura	-22.372	-42.57	Brazil
GBAP5940-19	NA	Anura	-23.058	-43.534	Brazil
GBAP5942-19	NA	Anura	-23.058	-43.534	Brazil
GBAP5956-19	NA	Anura	-22.488	-42.919	Brazil
GBAP6069-19	NA	Anura	9.86347	-84.1467	Costa Rica
GBAP6072-19	NA	Anura	9.86347	-84.1467	Costa Rica
GBAP6075-19	NA	Anura	9.86347	-84.1467	Costa Rica
GBAP6083-19	NA	Anura	8.43954	-80.1443	Panama
GBAP6215-19	NA	Anura	36.4024	127.762	South Korea
GBAP6221-19	NA	Anura	36.4024	127.762	South Korea
GBAP6277-19	NA	Anura	49.65	36.26	Ukraine
GBAP6282-19	NA	Anura	34.71	32.85	Cyprus
GBAP6289-19	NA	Anura	36.4024	127.762	South Korea
GBAP6730-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6736-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP6747-19	NA	Anura	8.27	-82.86	Panama
GBAP6749-19	NA	Anura	9.25	-79.95	Panama
GBAP6758-19	NA	Anura	10.63	-61.28	Trinidad and Tobago
GBAP6767-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6789-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6790-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6816-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6819-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6820-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6821-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6829-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6834-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6836-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6837-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6853-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6855-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6859-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6862-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6878-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6887-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6925-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6927-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6931-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6950-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6953-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6954-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6956-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6965-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6968-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6981-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6989-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP6990-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP7004-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP7042-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7054-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7066-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7113-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP7114-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP7136-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP7405-19	NA	Anura	36.95	8.86	Tunisia
GBAP7726-19	NA	Anura	4.18775	-72.6445	Colombia
GBAP7727-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7738-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7744-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7775-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7785-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7752-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP7754-19	NA	Anura	-16.7312	-64.4521	Bolivia
GBAP7762-19	NA	Anura	-23.4219	-58.3891	Paraguay
GBAP7770-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7773-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7836-19	NA	Anura	-23.4219	-58.3891	Paraguay
GBAP7906-19	NA	Anura	10.256	-10.9869	Guinea
GBAP7914-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7920-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7921-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7922-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7928-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP7932-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7933-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7940-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7943-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7957-19	NA	Anura	4.68212	-58.9135	Guyana
GBAP7962-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7964-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP7987-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8009-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8012-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8015-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8024-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8036-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8043-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8047-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8058-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8076-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8080-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8084-19	NA	Anura	-8.52272	-74.1142	Peru
GBAP8098-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8108-19	NA	Anura	-16.7312	-64.4521	Bolivia
GBAP8111-19	NA	Anura	-16.7312	-64.4521	Bolivia
GBAP8143-19	NA	Anura	-16.7312	-64.4521	Bolivia
GBAP8145-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8154-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8159-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8162-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8165-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8189-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8191-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8204-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8206-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8218-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8219-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8230-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8231-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8232-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8236-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8248-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8252-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8265-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP8272-19	NA	Anura	0.689918	37.9531	Kenya
GBAP8274-19	NA	Anura	-17.5252	35.2086	Mozambique
GBAP8290-19	NA	Anura	-28.5536	24.7525	South Africa
GBAP8295-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8301-19	NA	Anura	7.9453	-1.21923	Ghana
GBAP8312-19	NA	Anura	0.689918	37.9531	Kenya
GBAP8325-19	NA	Anura	-28.5536	24.7525	South Africa
GBAP8343-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8352-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8371-19	NA	Anura	8.56133	-11.7866	Sierra Leone
GBAP8373-19	NA	Anura	7.53678	-5.57171	Cote d'Ivoire
GBAP8378-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8379-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8380-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8389-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8391-19	NA	Anura	-6.35579	34.8183	Tanzania
GBAP8403-19	NA	Anura	19.9012	97.0889	Myanmar
GBAP8410-19	NA	Anura	0.689918	37.9531	Kenya
GBAP8418-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8422-19	NA	Anura	-3.33863	23.4198	Democratic Republic of the Congo
GBAP8429-19	NA	Anura	-17.5252	35.2086	Mozambique
GBAP8438-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8462-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP8468-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8471-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8472-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8481-19	NA	Anura	6.29417	12.9485	Cameroon
GBAP8483-19	NA	Anura	38.8208	-96.3316	United States
GBAP8504-19	NA	Anura	-0.628448	11.8394	Gabon
GBAP8505-19	NA	Anura	1.59546	10.4255	Equatorial Guinea
GBAP8506-19	NA	Anura	6.33139	20.5207	Central African Republic
GBAP8540-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP8556-19	NA	Anura	-37.74	144.74	Australia
GBAP8557-19	NA	Anura	-37.74	144.74	Australia
GBAP8608-19	NA	Anura	-37.75	144.73	Australia
GBAP8616-19	NA	Anura	-38	144.64	Australia
GBAP8626-19	NA	Anura	-38	144.63	Australia
GBAP8627-19	NA	Anura	-38	144.63	Australia
GBAP8635-19	NA	Anura	-37.98	144.67	Australia
GBAP8637-19	NA	Anura	-37.98	144.67	Australia
GBAP8651-19	NA	Anura	-38.04	144.51	Australia
GBAP8663-19	NA	Anura	-38.05	144.51	Australia
GBAP8664-19	NA	Anura	-38.04	144.52	Australia
GBAP8674-19	NA	Anura	-38.04	144.53	Australia
GBAP8691-19	NA	Anura	-38.13	145.51	Australia
GBAP8702-19	NA	Anura	-38.08	145.54	Australia
GBAP8704-19	NA	Anura	-38.07	145.55	Australia
GBAP8707-19	NA	Anura	-38.07	145.55	Australia
GBAP8710-19	NA	Anura	-38.07	145.51	Australia
GBAP8711-19	NA	Anura	-38.09	145.45	Australia
GBAP8728-19	NA	Anura	-37.69	144.67	Australia
GBAP8732-19	NA	Anura	-37.97	144.59	Australia
GBAP8733-19	NA	Anura	-37.97	144.59	Australia
GBAP8763-19	NA	Anura	-37.98	144.55	Australia
GBAP8766-19	NA	Anura	-37.7	144.66	Australia
GBAP8771-19	NA	Anura	-37.7	144.66	Australia
GBAP8774-19	NA	Anura	-37.7	144.63	Australia
GBAP8778-19	NA	Anura	-38.1	145.46	Australia
GBAP8781-19	NA	Anura	-38.14	145.53	Australia
GBAP8783-19	NA	Anura	-38.12	145.54	Australia
GBAP8788-19	NA	Anura	-38.16	145.54	Australia
GBAP8805-19	NA	Anura	-38.15	145.55	Australia
GBAP8813-19	NA	Anura	-37.73	144.67	Australia
GBAP8825-19	NA	Anura	-37.69	144.96	Australia
GBAP8838-19	NA	Anura	-37.63	144.96	Australia
GBAP8847-19	NA	Anura	-37.63	144.96	Australia
GBAP8856-19	NA	Anura	-37.64	144.97	Australia
GBAP8860-19	NA	Anura	-37.64	144.97	Australia
GBAP8867-19	NA	Anura	-37.64	144.97	Australia
GBAP8895-19	NA	Anura	-37.54	144.96	Australia
GBAP8902-19	NA	Anura	-37.54	144.96	Australia
GBAP8907-19	NA	Anura	-37.54	144.95	Australia
GBAP8913-19	NA	Anura	-37.54	144.95	Australia
GBAP8914-19	NA	Anura	-37.55	144.94	Australia
GBAP8941-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9053-19	NA	Anura	38.0733	104.691	China
GBAP9069-19	NA	Anura	38.0733	104.691	China
GBAP9073-19	NA	Anura	38.0733	104.691	China
GBAP9080-19	NA	Anura	38.0733	104.691	China
GBAP9092-19	NA	Anura	NA	NA	China
GBAP9093-19	NA	Anura	NA	NA	China
GBAP9116-19	NA	Anura	38.0733	104.691	China
GBAP9117-19	NA	Anura	38.0733	104.691	China
GBAP9119-19	NA	Anura	38.0733	104.691	China
GBAP9177-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP9200-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9206-19	NA	Anura	7.14832	-66.3649	Venezuela
GBAP9207-19	NA	Anura	7.14832	-66.3649	Venezuela
GBAP9208-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9218-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9220-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9225-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9226-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9229-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9237-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9239-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9244-19	NA	Anura	-23.4219	-58.3891	Paraguay
GBAP9245-19	NA	Anura	-23.4219	-58.3891	Paraguay
GBAP9249-19	NA	Anura	-23.4219	-58.3891	Paraguay
GBAP9267-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9284-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9286-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9291-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9296-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9302-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9307-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9323-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9324-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9332-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9347-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9351-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9353-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9359-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9363-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9375-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9379-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9386-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9387-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9411-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9413-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9429-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9433-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9440-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP9452-19	NA	Anura	-35.6973	-64.5324	Argentina
GBAP9471-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9487-19	NA	Anura	-1.56427	-78.463	Ecuador
GBAP9503-19	NA	Anura	42.982	12.7637	Italy
GBAP9510-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9519-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9525-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9538-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9542-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9554-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9571-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9572-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9574-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9590-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9592-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9608-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10088-19	NA	Anura	-21.2	-46.39	Brazil
GBAP10091-19	NA	Anura	-21.2	-46.39	Brazil
GBAP10094-19	NA	Anura	-22.16	-45.22	Brazil
GBAP10100-19	NA	Anura	-14.56	-46.13	Brazil
GBAP10259-19	NA	Anura	-22.53	-46.19	Brazil
GBAP10264-19	NA	Anura	-22.31	-45.14	Brazil
GBAP10269-19	NA	Anura	-22.53	-46.19	Brazil
GBAP10273-19	NA	Anura	-22.53	-46.19	Brazil
GBAP10277-19	NA	Anura	-22.53	-46.19	Brazil
GBAP10422-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10426-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10439-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10444-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10446-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10453-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10454-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10469-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10475-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10478-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10482-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10488-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP10530-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10539-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10542-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10594-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10624-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP10653-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP9619-19	NA	Anura	0.9107	-78.5755	Ecuador
GBAP9623-19	NA	Anura	0.9094	-78.5769	Ecuador
GBAP9638-19	NA	Anura	0.901	-78.6182	Ecuador
GBAP9645-19	NA	Anura	0.901	-78.6182	Ecuador
GBAP9652-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9654-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9661-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9662-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9665-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9670-19	NA	Anura	0.9185	-78.5668	Ecuador
GBAP9677-19	NA	Anura	0.91	-78.5768	Ecuador
GBAP9679-19	NA	Anura	0.91	-78.5768	Ecuador
GBAP9695-19	NA	Anura	0.9145	-78.5835	Ecuador
GBAP9699-19	NA	Anura	0.9145	-78.5835	Ecuador
GBAP9718-19	NA	Anura	0.5925	-79.7347	Ecuador
GBAP9723-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9724-19	NA	Anura	0.7953	-79.3603	Ecuador
GBAP9751-19	NA	Anura	0.9075	-78.5406	Ecuador
GBAP9760-19	NA	Anura	1.1381	-78.7147	Ecuador
GBAP9771-19	NA	Anura	1.118	-78.303	Ecuador
GBAP9790-19	NA	Anura	0.4639	-79.1553	Ecuador
GBAP9794-19	NA	Anura	0.4639	-79.1553	Ecuador
GBAP9815-19	NA	Anura	0.92490000000000006	-79.2862	Ecuador
GBAP9817-19	NA	Anura	0.92490000000000006	-79.2862	Ecuador
GBAP9820-19	NA	Anura	8.43954	-80.1443	Panama
GBAP9824-19	NA	Anura	8.43954	-80.1443	Panama
GBAP9826-19	NA	Anura	5.728	-76.591	Colombia
GBAP9832-19	NA	Anura	-19.0416	46.6849	Madagascar
GBAP9890-19	NA	Anura	-1.56427	-78.463	Ecuador
GBAP9906-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9907-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9930-19	NA	Anura	-8.5229	-61.4872	Brazil
GBAP9940-19	NA	Anura	0.6664	-76.4053	Ecuador
GBAP9946-19	NA	Anura	-8.784	-61.411	Brazil
GBAP9953-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9969-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP9970-19	NA	Anura	-11.5246	-54.3552	Brazil
BIFZH260-17	BOLD:ADN9009	Anura	-3.36535	133.838	Indonesia
BSECO011-11	BOLD:ACZ3605	Anura	4.773	-73.037	Colombia
BSECO011-11	BOLD:ACZ3605	Anura	4.773	-73.037	Colombia
BSECO277-11	BOLD:ABZ3336	Anura	5.903	-73.695	Colombia
BSECO277-11	BOLD:ABZ3336	Anura	5.903	-73.695	Colombia
GBAAW28514-24	BOLD:AGD4778	Anura	1.38	-77.28	Colombia
GBAAW70502-24	BOLD:ADJ5729	Anura	NA	NA	Unrecoverable
GBAP10636-19	NA	Anura	28.6876	-8.81721	Morocco
GBAP11017-19	NA	Anura	38.0733	104.691	China
GBAP11028-19	NA	Anura	38.0733	104.691	China
GBAP11043-19	NA	Anura	38.0733	104.691	China
GBAP11045-19	NA	Anura	38.0733	104.691	China
GBAP11047-19	NA	Anura	38.0733	104.691	China
GBAP11052-19	NA	Anura	38.0733	104.691	China
GBAP11064-19	NA	Anura	-11.5246	-54.3552	Brazil
GBAP11431-19	NA	Anura	16.5173	105.913	Vietnam
GBAP11442-19	NA	Anura	8.72939	39.9149	Ethiopia
GBAP11488-19	NA	Anura	-13.1829	-71.6195	Peru
GBAP11494-19	NA	Anura	-12.888	-71.4024	Peru
GBAP11539-19	NA	Anura	40.0872	-117.611	United States
GBAP11540-19	NA	Anura	40.0872	-117.611	United States
GBAP11542-19	NA	Anura	39.7768	-118.071	United States
GBAP11546-19	NA	Anura	39.7933	-118.058	United States
GBAP11574-19	NA	Anura	-7.386	-73.059	Brazil
GBAP11589-19	NA	Anura	-11.3678	-74.9369	Peru
GBAP12032-19	NA	Anura	2.3216	-51.6109	Brazil
GBAP12082-19	BOLD:ACE9536	Anura	-11.5246	-54.3552	Brazil
GBAP12475-19	NA	Anura	-40.5631	-73.7317	Chile
GBAP12476-19	NA	Anura	-40.5631	-73.7317	Chile
GBAP12479-19	NA	Anura	-40.1403	-73.4178	Chile
GBAP12486-19	NA	Anura	-44.2347	-71.8408	Chile
GBAP12491-19	NA	Anura	-44.3769	-72.5414	Chile
GBAP12502-19	NA	Anura	-45.4236	-72.6878	Chile
GBAP12509-19	NA	Anura	-41.1642	-73.7272	Chile
GBAP12516-19	NA	Anura	-41.1642	-73.7272	Chile
GBAP12522-19	NA	Anura	-39.9546	-72.8995	Chile
GBAP12529-19	NA	Anura	-39.6668	-73.1812	Chile
GBAP12541-19	NA	Anura	-39.4117	-73.112	Chile
GBAP12543-19	NA	Anura	-39.4117	-73.112	Chile
GBAP12552-19	NA	Anura	-37.7886	-72.9922	Chile
GBAP12558-19	NA	Anura	-39.6132	-72.0921	Chile
GBAP12565-19	NA	Anura	-39.4758	-72.0399	Chile
GBAP12590-19	NA	Anura	-39.6108	-72.8989	Chile
GBAP12604-19	NA	Anura	-39.6668	-73.1812	Chile
GBAP12617-19	NA	Anura	-39.2653	-71.8922	Chile
GBAP12630-19	NA	Anura	-39.2653	-71.8922	Chile
GBAP12648-19	NA	Anura	6.21734	-74.8126	Colombia
GBAP12649-19	NA	Anura	4.18775	-72.6445	Colombia
GBAP12654-19	NA	Anura	17.5506	-94.14	Mexico
GBAP12659-19	NA	Anura	14.7404	-86.4925	Honduras
GBAP12663-19	NA	Anura	19.4335	-96.9645	Mexico
GBAP12678-19	NA	Anura	15.3234	-92.4776	Mexico
GBAP12686-19	NA	Anura	8.43954	-80.1443	Panama
GBAP12691-19	NA	Anura	8.43954	-80.1443	Panama
GBAP12699-19	NA	Anura	15.2008	-90.2053	Guatemala
GBAP12703-19	NA	Anura	15.4805	-89.6565	Guatemala
GBAP12708-19	NA	Anura	16.99	-91.58	Mexico
GBAP12730-19	NA	Anura	7.31676	-75.0548	Colombia
GBAP12735-19	NA	Anura	8.62149	-77.363	Colombia
GBAP12759-19	NA	Anura	0.689918	37.9531	Kenya
GBAP12762-19	NA	Anura	0.689918	37.9531	Kenya
GBAP12774-19	NA	Anura	3.24	101.63	Malaysia
GBAP1843-13	BOLD:ACH2365	Anura	-19.0416	46.6849	Madagascar
GBCHO9592-23	NA	Anura	42.05	9.41667	France
GBMIN92237-17	BOLD:ADJ7493	Anura	NA	NA	NA
GBMIN92974-17	BOLD:ACD2618	Anura	NA	NA	NA
ABAAP047-08	BOLD:AAI3784	Anura	37.067	35.735	Turkey
ABR297-13	BOLD:AAB5265	Anura	8.865	-80.644	Panama
ABR297-13	BOLD:AAB5265	Anura	8.865	-80.644	Panama
ABTVC174-05	BOLD:AAA7138	Anura	NA	NA	Costa Rica
ABTVC216-05	BOLD:AAA7138	Anura	NA	NA	Costa Rica
AMPAS098-05	BOLD:AAA3971	Anura	43.4571	-80.245	Canada
AMPAS098-05	BOLD:AAA3971	Anura	43.4571	-80.245	Canada
BSAMP111-07	BOLD:AAB0557	Anura	8.667	-80.592	Panama
BSAMP111-07	BOLD:AAB0557	Anura	8.667	-80.592	Panama
DBNGF465-10	BOLD:AAZ4028	Anura	-5.22	145.68	Papua New Guinea
GBAAW14584-24	BOLD:AAB7344	Anura	NA	NA	Unrecoverable
GBAAW3660-24	BOLD:AAK3697	Anura	NA	NA	Unrecoverable
GBAAW70094-24	BOLD:AGE7937	Anura	NA	NA	Unrecoverable
GBAP11684-19	BOLD:AAE9581	Anura	3.37333	-76.5308	Colombia
GBAP14684-19	BOLD:ACT0192	Anura	NA	NA	NA
GBAP1663-12	NA	Anura	-25.6973	134.023	Australia
GBAP1827-13	BOLD:ACH2789	Anura	-19.0416	46.6849	Madagascar
GBAP19940-19	BOLD:AEB2661	Anura	NA	NA	Nigeria
GBAP20000-19	BOLD:ACA5767	Anura	NA	NA	NA
GBAP20187-19	BOLD:AEB3551	Anura	8.499	-81.772	Panama
GBAP2330-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain
GBAP2587-13	BOLD:AAD7144	Anura	NA	NA	NA
GBAP2741-13	BOLD:AAA6596	Anura	NA	NA	NA
GBAP3631-13	BOLD:ACI1597	Anura	-3.98845	-79.093	Ecuador
GBCOC18413-23	BOLD:AFS3963	Anura	NA	NA	Ecuador
